invoice_id,customer_id,category,payment_method,status,issue_date,due_date,payment_date,amount_excl_gst,gst,amount_incl_gst,amount_paid
INV-2905,CUST337,Membership Income,Direct Debit,Paid,04/02/2026,18/02/2026,14/02/2026,1300.0,130.0,1430.0,1430.0
INV-2906,CUST337,Document Signing Revenue,DD,Paid,02/02/2026,16/02/2026,14/02/2026,31.82,3.18,35.0,35.0
INV-2907,CUST337,Sponsorship & Advertising,EFT,Paid,29/01/2026,02/12/2026,5/2/2026,395.0,39.5,434.5,434.5
INV-2908,CUST337,Events Income,Credit Card,Paid,23/02/2026,09/03/2026,10/3/2026,100.0,10.0,110.0,110.0
INV-2909,CUST337,Major Sponsorship,DD,Paid,1/1/2026,2026/01/15,14/01/2026,3850.0,385.0,4235.0,4235.0
INV-2910,CUST338,Membership Income,,Open,25/03/2026,08/04/2026,,395.0,39.5,434.5,0.0
INV-2911,CUST338,Events Income,EFT,Paid,24/01/2026,07/02/2026,05/02/2026,387.62,38.76,426.38,426.38
INV-2912,CUST338,Major Sponsorship,,Open,24/03/2026,07/04/2026,,7022.73,702.27,7725.0,0.0
INV-2913,CUST338,Event Sponsorship,Direct Debit,Paid,18/02/2026,04/03/2026,02/03/2026,3995.0,399.5,4394.5,4394.5
INV-2914,CUST338,Event Sponsorship,,Open,24/03/2026,07/04/2026,,2000.0,200.0,2200.0,0.0
INV-2915,CUST338,Major Sponsorship,Credit Card,Paid,19/02/2026,05/03/2026,02/03/2026,3850.0,385.0,4235.0,4235.0
INV-2916,CUST339,Membership Income,,Overdue,31/01/2026,14/02/2026,,395.0,39.5,$434.50,$0.00
INV-2917,CUST339,Major Sponsorship,Direct Debit,Paid,10/02/2026,24/02/2026,03/03/2026,7022.73,702.27,7725.0,7725.0
INV-2918,CUST339,Major Sponsorship,Direct Debit,Paid,13/03/2026,27/03/2026,30/03/2026,7022.73,702.27,7725.0,7725.0
INV-2919,CUST339,,Direct Debit,Paid,10/02/2026,24/02/2026,01/03/2026,200.0,20.0,220.0,220.0
INV-2920,CUST339,Document Signing Revenue,EFT,Paid,24/01/2026,07/02/2026,07/02/2026,31.82,3.18,35.0,35.0
INV-2921,CUST340,Membership Income,EFT,Paid,13/03/2026,27/03/2026,28/03/2026,395.0,39.5,434.5,434.5
INV-2922,CUST340, Major Sponsorship,eft,Paid,10/02/2026,24/02/2026,23/02/2026,7022.73,702.27,7725.0,7725.0
INV-2923,CUST340,Major Sponsorship,Credit Card,Paid,01/02/2026,15/02/2026,2026/02/25,7022.73,702.27,7725.0,7725.0
INV-2924,CUST340,Sponsorship & Advertising,EFT,Paid,02/02/2026,16/02/2026,14/02/2026,1300.0,143.0,1430.0,1430.0
INV-2925,CUST340,Events Income,Direct Debit,Paid,11/01/2026,25/01/2026,26/01/2026,108.4,10.84,119.24,119.24
INV-2926,CUST341,Membership Income,EFT,Paid,31/01/2026,02-Mar-2026,19/02/2026,2160.0,216.0,2376.0,2376.0
INV-2927,CUST341,DOCUMENT SIGNING REVENUE,eft,Paid,18/02/2026,20/03/2026,21/03/2026,39.0,3.9,$42.90,$42.90
INV-2928,CUST341,Event Sponsorship,,Open,07/03/2026,06/04/2026,,3160.0,347.6,3476.0,0.0
INV-2929,CUST341,Event Sponsorship,,Open,29/03/2026,28/04/2026,,3995.0,399.5,4394.5,0.0
INV-2930,CUST341,Events Income,,Open,30/03/2026,29/04/2026,,320.85,32.09,352.94,0.0
INV-2931,CUST341,Document Signing Revenue,,,19/03/2026,18/04/2026,,108.4,11.92,119.24,0.0
INV-2932,CUST341,Major Sponsorship,Direct Debit,Paid,15/01/2026,14/02/2026,13/02/2026,3850.0,385.0,4235.0,4235.0
INV-2933,CUST342,Membership Income ,EFT,,03/01/2026,17/01/2026,17/01/2026,1300.0,143.0,1430.0,1430.0
INV-2934,CUST342,Major Sponsorship,EFT,Paid,03/03/2026,17/03/2026,12/03/2026,7022.73,702.27,7725.0,7725.0
INV-2935,CUST342,Event Sponsorship,EFT,Paid,30/01/2026,13/2/2026,2026/02/10,3995.0,399.5,4394.5,4394.5
INV-2936,CUST343,MEMBERSHIP INCOME,EFT,Paid,28/01/2026,27/02/2026,23/03/2026,3850.0,385.0,"$4,235.00","$4,235.00"
INV-2937,CUST343,Event Sponsorship,eft,Paid,05/01/2026,04/02/2026,07/03/2026,2000.0,200.0,2200.0,2200.0
INV-2938,CUST343,Major Sponsorship,EFT,,23/01/2026,22/02/2026,19/03/2026,3850.0,385.0,4235.0,4235.0
INV-2939,CUST343,Document Signing Revenue,,Open,05/03/2026,04/04/2026,,39.0,3.9,42.9,0.0
INV-2940,CUST343,Document Signing Revenue,EFT,Paid,21/01/2026,20/02/2026,17/03/2026,108.4,10.84,119.24,119.24
INV-2941,CUST343,Sponsorship & Advertising,,Open,08/03/2026,07/04/2026,,395.0,39.5,434.5,0.0
INV-2942,CUST344,Membership Income,EFT,Paid,10/01/2026,09/02/2026,26/02/2026,2160.0,216.0,2376.0,2376.0
INV-2943,CUST344,Sponsorship & Advertising,,Open,03/19/2026,18/04/2026,,1276.33,127.63,1403.96,0.0
INV-2944,CUST344,Major Sponsorship,,Overdue,28/02/2026,30/03/2026,,7022.73,702.27,7725.0,0.0
INV-2945,CUST344,Event Sponsorship,Direct Debit,Paid,20/01/2026,19/02/2026,18-Feb-2026,3995.0,399.5,"$4,394.50","$4,394.50"
INV-2946,CUST344,Event Sponsorship ,,Overdue,07/02/2026,09/03/2026,,3995.0,399.5,4394.5,0.0
INV-2947,CUST345,Membership Income,EFT,Paid,09/02/2026,23/02/2026,08/03/2026,1300.0,130.0,1430.0,1430.0
INV-2948,CUST345,Event Sponsorship,,Overdue,05/03/2026,19/03/2026,,3995.0,399.5,4394.5,0.0
INV-2949,CUST345,Document Signing Revenue,EFT,Paid,10/01/2026,24/01/2026,22/01/2026,39.0,3.9,42.9,42.9
INV-2950,CUST345,Events Income,Credit Card,Paid,21/02/2026,07/03/2026,15/03/2026,200.0,20.0,220.0,220.0
INV-2951,CUST345,Event Sponsorship,BPAY,Paid,12/02/2026,26/02/2026,21/02/2026,3995.0,359.55,4394.5,4394.5
INV-2952,CUST345,Events Income,,Overdue,13/03/2026,27/03/2026,,108.4,10.84,119.24,0.0
INV-2953,CUST346,Membership Income,eft,Paid,05/03/2026,19/03/2026,22/03/2026,1300.0,130.0,1430.0,1430.0
INV-2954,CUST346,Events Income,credit card,Paid,03/01/2026,17/01/2026,18/01/2026,100.0,10.0,110.0,110.0
INV-2955,CUST346,Document Signing Revenue,Credit Card,Paid,19/02/2026,05/03/2026,10/03/2026,32.09,3.21,35.3,35.3
INV-2956,CUST346,EVENT SPONSORSHIP,,Overdue,15/02/2026,01/03/2026,,3160.0,316.0,3476.0,0.0
INV-2957,CUST346,Event Sponsorship,Direct Debit,Paid,11/02/2026,25/02/2026,03/03/2026,3995.0,399.5,4394.5,4394.5
INV-2958,CUST346,Events Income,EFT,Paid,07/02/2026,21/02/2026,22/02/2026,320.85,32.09,$352.94,$352.94
INV-2959,CUST346,Sponsorship & Advertising,BPAY,Paid,17/1/2026,31/01/2026,03/02/2026,1276.33,127.63,1403.96,1403.96
INV-2960,CUST347,Membership Income,,Overdue,14/03/2026,28/03/2026,,1300.0,130.0,1430.0,0.0
INV-2961,CUST347,Event Sponsorship,,Overdue,2026/01/01,15/01/2026,,3160.0,316.0,3476.0,0.0
INV-2962,CUST347,Major Sponsorship,,Overdue,18/02/2026,2026/03/04,,3850.0,385.0,4235.0,0.0
INV-2963,CUST347,Document Signing Revenue,Direct Debit,Paid,11/02/2026,25/02/2026,16/03/2026,39.0,3.9,42.9,42.9
INV-2964,CUST347,Document Signing Revenue,,Overdue,02/18/2026,04/03/2026,,108.4,10.84,119.24,0.0
INV-2965,CUST348,Membership Income ,Credit Card,,07/02/2026,21/02/2026,27/02/2026,1300.0,130.0,1430.0,1430.0
INV-2966,CUST348,Event Sponsorship,,Overdue,10/03/2026,24/03/2026,,3160.0,316.0,3476.0,0.0
INV-2967,CUST348,Major Sponsorship,Direct Debit,Paid,19/02/2026,05/03/2026,06/03/2026,3850.0,385.0,4235.0,4235.0
INV-2968,CUST348,Events Income,BPAY,Paid,10/02/2026,24-Feb-2026,02/25/2026,150.0,15.0,165.0,165.0
INV-2969,CUST349,Membership Income,EFT,Paid,03/01/2026,17/01/2026,13/01/2026,1300.0,130.0,1430.0,1430.0
INV-2970,CUST349,Sponsorship & Advertising,,Overdue,15/03/2026,29/3/2026,,1300.0,130.0,1430.0,0.0
INV-2971,CUST349,Event Sponsorship,EFT,Paid,13/02/2026,27/02/2026,25/02/2026,3160.0,316.0,3476.0,3476.0
INV-2972,CUST349,EVENTS INCOME,Direct Debit,Paid,29/01/2026,2026/02/12,12/02/2026,320.85,32.09,352.94,352.94
INV-2973,CUST349,EVENTS INCOME,Direct Debit,Paid,02/11/2026,25/02/2026,27/2/2026,320.85,32.09,352.94,352.94
INV-2974,CUST349,Major Sponsorship,,Overdue,16/03/2026,30/03/2026,,7022.73,702.27,7725.0,0.0
INV-2975,CUST350,Membership Income,,Open,31/03/2026,14/04/2026,,395.0,39.5,434.5,0.0
INV-2976,CUST350,Events Income,Direct Debit,Paid,02/01/2026,16/01/2026,09/01/2026,200.0,20.0,220.0,220.0
INV-2977,CUST350,Event Sponsorship,Direct Debit,Paid,02/07/2026,21/2/2026,22-Feb-2026,3995.0,399.5,"$4,394.50","$4,394.50"
INV-2978,CUST351,Membership Income,,Open,2026/03/10,09-Apr-2026,,2160.0,216.0,2376.0,0.0
INV-2979,CUST351,Sponsorship & Advertising,EFT,Paid,22/01/2026,21/02/2026,07/03/2026,1276.33,127.63,1403.96,1403.96
INV-2980,CUST351,Sponsorship & Advertising,,Open,07-Mar-2026,06/04/2026,,1300.0,130.0,1430.0,0.0
INV-2981,CUST351,Major Sponsorship,credit card,Paid,02/01/2026,01/02/2026,01/03/2026,3850.0,385.0,4235.0,4235.0
INV-2982,CUST351,Major Sponsorship,,Open,23/3/2026,22/04/2026,,7022.73,702.27,"$7,725.00",$0.00
INV-2983,CUST351,sponsorship & advertising,credit card,Paid,22/01/2026,21/02/2026,20/03/2026,395.0,39.5,434.5,434.5
INV-2984,CUST352,MEMBERSHIP INCOME,EFT,Paid,2026/01/13,27/01/2026,2/2/2026,395.0,39.5,434.5,434.5
INV-2985,CUST352,Event Sponsorship,,Overdue,03/03/2026,17/03/2026,,3995.0,359.55,4394.5,0.0
INV-2986,CUST352,Events Income,,Overdue,13/03/2026,27/03/2026,,320.85,32.09,352.94,0.0
INV-2987,CUST353,MEMBERSHIP INCOME,EFT,Paid,01/29/2026,02/28/2026,28/02/2026,2160.0,216.0,2376.0,2376.0
INV-2988,CUST353,Event Sponsorship,Direct Debit,Paid,28/01/2026,27/02/2026,26/02/2026,3160.0,316.0,3476.0,3476.0
INV-2989,CUST353,Sponsorship & Advertising,BPAY,Paid,19-Feb-2026,21/03/2026,21/03/2026,395.0,39.5,434.5,434.5
INV-2990,CUST353,Event Sponsorship,,Open,24/03/2026,23/04/2026,,3995.0,399.5,4394.5,0.0
INV-2991,CUST353,Sponsorship & Advertising,,Open,21/03/2026,20/04/2026,,1276.33,114.87,1403.96,0.0
INV-2992,CUST353,Major Sponsorship,,,10/03/2026,09/04/2026,,3850.0,385.0,4235.0,0.0
INV-2993,CUST354,Membership Income,,Overdue,06/03/2026,20/03/2026,,1300.0,130.0,1430.0,0.0
INV-2994,CUST354,Document Signing Revenue,Direct Debit,Paid,11/01/2026,25/01/2026,17/01/2026,108.4,10.84,119.24,119.24
INV-2995,CUST354,Events Income,Direct Debit,Paid,15/03/2026,29/03/2026,22/03/2026,150.0,15.0,165.0,165.0
INV-2996,CUST354,Sponsorship & Advertising,Direct Debit,Paid,18/03/2026,01/04/2026,27/03/2026,1276.33,127.63,1403.96,1403.96
INV-2997,CUST354,MAJOR SPONSORSHIP,EFT,Paid,01/01/2026,15/01/2026,15/01/2026,7022.73,702.27,7725.0,7725.0
INV-2998,CUST354,Event Sponsorship,EFT,Paid,23/02/2026,09/03/2026,07/03/2026,2000.0,200.0,2200.0,2200.0
INV-2999,CUST355,Membership Income,EFT,Paid,18/02/2026,04/03/2026,20/03/2026,395.0,39.5,434.5,434.5
INV-3000,CUST355,Sponsorship & Advertising,,Overdue,2026/03/08,22/03/2026,,1276.33,127.63,1403.96,0.0
INV-3001,CUST355,Events Income,,,28/02/2026,14/03/2026,,200.0,20.0,220.0,0.0
INV-3002,CUST356,Membership Income,,Overdue,11/03/2026,25/03/2026,,1300.0,130.0,1430.0,0.0
INV-3003,CUST356,Major Sponsorship,,Overdue,14/3/2026,28-Mar-2026,,7022.73,702.27,7725.0,0.0
INV-3004,CUST356,Major Sponsorship,,Overdue,07/03/2026,21/03/2026,,3850.0,385.0,4235.0,0.0
INV-3005,CUST356,Sponsorship & Advertising,,Overdue,11/02/2026,25/02/2026,,1300.0,130.0,1430.0,0.0
INV-3006,CUST356,Events Income,,Open,20/03/2026,03/04/2026,,200.0,20.0,220.0,0.0
INV-3007,CUST356,Event Sponsorship,,Overdue,05/02/2026,19/02/2026,,3160.0,316.0,3476.0,0.0
INV-3008,CUST357,Membership Income,,Open,20/03/2026,03/04/2026,,1300.0,130.0,1430.0,0.0
INV-3009,CUST357,Events Income,,Overdue,16/03/2026,30/03/2026,,320.85,32.09,352.94,0.0
INV-3010,CUST357,Major Sponsorship,,Overdue,14/03/2026,28/03/2026,,3850.0,385.0,4235.0,0.0
INV-3011,CUST357,Major Sponsorship,,Open,21/03/2026,04/04/2026,,7022.73,702.27,7725.0,0.0
INV-3012,CUST357,Document Signing Revenue,,Overdue,26/02/2026,12/03/2026,,39.0,3.9,42.9,0.0
INV-3013,CUST357,,,Overdue,28/02/2026,14/03/2026,,387.62,38.76,426.38,0.0
INV-3014,CUST358,Membership Income,,Open,27/03/2026,10/04/2026,,1300.0,130.0,1430.0,0.0
INV-3015,CUST358,Major Sponsorship,EFT,Paid,15/01/2026,29/01/2026,26/01/2026,7022.73,702.27,7725.0,7725.0
INV-3016,CUST358,event sponsorship,EFT,Paid,20/02/2026,06/03/2026,07/03/2026,3160.0,316.0,3476.0,3476.0
INV-3017,CUST358,Document Signing Revenue,,Open,29/03/2026,12/04/2026,,31.82,3.18,35.0,0.0
INV-3018,CUST358,Document Signing Revenue,EFT,Paid,26/02/2026,12/03/2026,11/03/2026,39.0,3.9,42.9,42.9
INV-3019,CUST359,Membership Income,,Open,2026/03/29,28/04/2026,,2160.0,216.0,2376.0,0.0
INV-3020,CUST359,Events Income,Direct Debit,Paid,20/1/2026,19/02/2026,19/02/2026,108.4,10.84,$119.24,$119.24
INV-3021,CUST359,Events Income,EFT,Paid,22/01/2026,21/02/2026,16/02/2026,108.4,10.84,$119.24,$119.24
INV-3022,CUST359,Major Sponsorship,,Open,2026/03/29,28-Apr-2026,,3850.0,385.0,4235.0,0.0
INV-3023,CUST359,Event Sponsorship ,,Open,31/03/2026,30/04/2026,,3995.0,399.5,4394.5,0.0
INV-3024,CUST359,Major Sponsorship,,Open,16/03/2026,15/04/2026,,3850.0,385.0,4235.0,0.0
INV-3025,CUST359,Major Sponsorship,Credit Card,Paid,11/02/2026,13/03/2026,13/03/2026,7022.73,702.27,7725.0,7725.0
INV-3026,CUST359,Sponsorship & Advertising,,Open,23/03/2026,2026/04/22,,395.0,39.5,434.5,0.0
INV-3027,CUST360,Membership Income,Credit Card,Paid,31/01/2026,14/02/2026,09/02/2026,1300.0,130.0,1430.0,1430.0
INV-3028,CUST360,Major Sponsorship,,Overdue,11-Jan-2026,25/01/2026,,7022.73,702.27,7725.0,0.0
INV-3029,CUST360,Major Sponsorship,EFT,Paid,11/01/2026,25/01/2026,29/01/2026,7022.73,702.27,7725.0,7725.0
INV-3030,CUST360,Major Sponsorship,EFT,Paid,04/02/2026,18/02/2026,12/02/2026,3850.0,385.0,4235.0,4235.0
INV-3031,CUST360,Events Income,Credit Card,Paid,08/01/2026,22/01/2026,22/01/2026,320.85,32.09,$352.94,$352.94
INV-3032,CUST360,Events Income,BPAY,Paid,29/01/2026,12/02/2026,12/02/2026,150.0,15.0,165.0,165.0
INV-3033,CUST360,Document Signing Revenue,Direct Debit,Paid,10/02/2026,24/02/2026,24/02/2026,39.0,3.9,42.9,42.9
INV-3034,CUST361,Membership Income,EFT,Paid,2026/02/08,10/03/2026,16/03/2026,2160.0,216.0,2376.0,2376.0
INV-3035,CUST361,Event Sponsorship,Direct Debit,Paid,24/1/2026,2026/02/23,28/02/2026,2000.0,200.0,2200.0,2200.0
INV-3036,CUST361,Event Sponsorship,EFT,Paid,16/02/2026,18/03/2026,30/03/2026,3160.0,316.0,3476.0,3476.0
INV-3037,CUST361,Event Sponsorship,EFT,Paid,04/01/2026,03/02/2026,09/02/2026,3160.0,316.0,3476.0,3476.0
INV-3038,CUST361,Document Signing Revenue,,Open,21/03/2026,20/04/2026,,39.0,3.9,42.9,0.0
INV-3039,CUST362,Membership Income,Credit Card,Paid,2026/01/23,22/02/2026,16/02/2026,3850.0,385.0,4235.0,4235.0
INV-3040,CUST362,Document Signing Revenue,eft,Paid,23/01/2026,22/02/2026,19/03/2026,39.0,3.51,42.9,42.9
INV-3041,CUST362,Sponsorship & Advertising,Direct Debit,Paid,31/01/2026,02/03/2026,04/03/2026,1276.33,127.63,"$1,403.96","$1,403.96"
INV-3042,CUST362,Major Sponsorship,,Open,26/03/2026,25/04/2026,,3850.0,385.0,4235.0,0.0
INV-3043,CUST362,Event Sponsorship,EFT,Paid,10/01/2026,09/02/2026,24/02/2026,3160.0,316.0,3476.0,3476.0
INV-3044,CUST362, Event Sponsorship,,Open,18/03/2026,17/04/2026,,2000.0,200.0,2200.0,0.0
INV-3045,CUST363,Membership Income,,Open,20/03/2026,19/04/2026,,3850.0,385.0,4235.0,0.0
INV-3046,CUST363,Major Sponsorship,,Overdue,05/02/2026,07/03/2026,,7022.73,702.27,7725.0,0.0
INV-3047,CUST363,Event Sponsorship,,Overdue,30/01/2026,01/03/2026,,3160.0,316.0,"$3,476.00",$0.00
INV-3048,CUST363,Sponsorship & Advertising,,Overdue,23/01/2026,22/02/2026,,1276.33,127.63,"$1,403.96",$0.00
INV-3049,CUST363,Sponsorship & Advertising,,,12-Mar-2026,2026/04/11,,1300.0,130.0,1430.0,0.0
INV-3050,CUST364,,,Overdue,13/03/2026,27/03/2026,,1300.0,130.0,1430.0,0.0
INV-3051,CUST364,Document Signing Revenue,,Overdue,27/01/2026,10/02/2026,,31.82,3.18,$35.00,$0.00
INV-3052,CUST364,Document Signing Revenue,EFT,Paid,01/29/2026,12/02/2026,22/02/2026,31.82,3.18,35.0,35.0
INV-3053,CUST364,Document Signing Revenue,EFT,Paid,28/01/2026,11/02/2026,6/3/2026,108.4,10.84,119.24,119.24
INV-3054,CUST365,Membership Income,EFT,Paid,16/02/2026,02/03/2026,19/03/2026,1300.0,130.0,"$1,430.00","$1,430.00"
INV-3055,CUST365,Document Signing Revenue,Direct Debit,Paid,02/22/2026,08/03/2026,2026/03/31,31.82,3.18,35.0,35.0
INV-3056,CUST365,Document Signing Revenue,,Overdue,23/2/2026,09/03/2026,,39.0,3.9,42.9,0.0
INV-3057,CUST365,Sponsorship & Advertising,,Open,19/03/2026,02/04/2026,,395.0,39.5,$434.50,$0.00
INV-3058,CUST365,,Credit Card,Paid,25/01/2026,08/02/2026,13/02/2026,3850.0,385.0,4235.0,4235.0
INV-3059,CUST366,Membership Income,,Overdue,20/02/2026,22/03/2026,,2160.0,216.0,2376.0,0.0
INV-3060,CUST366,Major Sponsorship,,Open,2026/03/20,19/04/2026,,3850.0,385.0,4235.0,0.0
INV-3061,CUST366,Event Sponsorship,,Open,26/03/2026,25/04/2026,,3160.0,316.0,3476.0,0.0
INV-3062,CUST366,Event Sponsorship,,Overdue,20/01/2026,19/02/2026,,3995.0,399.5,"$4,394.50",$0.00
INV-3063,CUST366,Event Sponsorship,Credit Card,Paid,12/01/2026,11/02/2026,19/02/2026,3160.0,316.0,3476.0,3476.0
INV-3064,CUST366,Event Sponsorship,,Overdue,17/02/2026,19/03/2026,,3160.0,316.0,3476.0,0.0
INV-3065,CUST367,Membership Income,EFT,Paid,13/01/2026,27/01/2026,07/02/2026,1300.0,130.0,1430.0,1430.0
INV-3066,CUST367,Sponsorship & Advertising,,Open,27/03/2026,10/04/2026,,1300.0,130.0,1430.0,0.0
INV-3067,CUST367,Event Sponsorship,credit card,,16/02/2026,02/03/2026,14/03/2026,2000.0,200.0,2200.0,2200.0
INV-3068,CUST367,Event Sponsorship,,Open,30/03/2026,13/04/2026,,3160.0,316.0,"$3,476.00",$0.00
INV-3069,CUST367,,EFT,Paid,08/03/2026,22/03/2026,25/03/2026,7022.73,702.27,7725.0,7725.0
INV-3070,CUST367,Major Sponsorship,EFT,Paid,13/01/2026,27/01/2026,04/02/2026,7022.73,702.27,7725.0,7725.0
INV-3071,CUST367,Event Sponsorship,,Open,22-Mar-2026,5/4/2026,,3995.0,399.5,4394.5,0.0
INV-3072,CUST368,Membership Income,Direct Debit,Paid,25/01/2026,08/02/2026,14/02/2026,1300.0,130.0,1430.0,1430.0
INV-3073,CUST368,Sponsorship & Advertising,Credit Card,Paid,20/02/2026,06/03/2026,13/03/2026,1300.0,130.0,1430.0,1430.0
INV-3074,CUST368,Document Signing Revenue,EFT,Paid,29/01/2026,12/02/2026,10/02/2026,31.82,3.18,35.0,35.0
INV-3075,CUST368,Event Sponsorship,Direct Debit,Paid,27/01/2026,10/02/2026,16/02/2026,2000.0,200.0,2200.0,2200.0
INV-3076,CUST368,Event Sponsorship,credit card,Paid,26/02/2026,12/03/2026,15/03/2026,3160.0,316.0,"$3,476.00","$3,476.00"
INV-3077,CUST368,Major Sponsorship,,Open,29/03/2026,12/04/2026,,7022.73,702.27,7725.0,0.0
INV-3078,CUST369,Membership Income,EFT,Paid,26/01/2026,09/02/2026,24/03/2026,1300.0,130.0,1430.0,1430.0
INV-3079,CUST369,Sponsorship & Advertising,Direct Debit,Paid,12-Feb-2026,26/02/2026,25/03/2026,1276.33,127.63,1403.96,1403.96
INV-3080,CUST369,Sponsorship & Advertising,,Open,18/3/2026,01-Apr-2026,,1300.0,130.0,1430.0,0.0
INV-3081,CUST369,Sponsorship & Advertising,,Overdue,18/01/2026,01/02/2026,,1300.0,117.0,"$1,430.00",$0.00
INV-3082,CUST369,Major Sponsorship,,Overdue,22-Feb-2026,2026/03/08,,3850.0,385.0,4235.0,0.0
INV-3083,CUST369,Event Sponsorship,,Open,24/03/2026,07/04/2026,,3160.0,316.0,3476.0,0.0
INV-3084,CUST369,Document Signing Revenue,,Overdue,2026/03/13,27/03/2026,,31.82,3.18,35.0,0.0
INV-3085,CUST370,Membership Income,,,24/03/2026,07/04/2026,,1300.0,130.0,1430.0,0.0
INV-3086,CUST370,Event Sponsorship,Direct Debit,Paid,22/01/2026,05/02/2026,10/03/2026,2000.0,200.0,"$2,200.00","$2,200.00"
INV-3087,CUST370, Event Sponsorship,,Overdue,03/03/2026,17/03/2026,,2000.0,200.0,2200.0,0.0
INV-3088,CUST371,MEMBERSHIP INCOME,Credit Card,Paid,21/03/2026,04/04/2026,31/03/2026,395.0,39.5,434.5,434.5
INV-3089,CUST371,Events Income,Direct Debit,Paid,17/01/2026,31/01/2026,29/01/2026,320.85,32.09,352.94,352.94
INV-3090,CUST371,Events Income,,Overdue,21/02/2026,07/03/2026,,108.4,10.84,119.24,0.0
INV-3091,CUST371,document signing revenue,EFT,Paid,02/10/2026,2026/02/24,11/02/2026,39.0,3.9,42.9,42.9
INV-3092,CUST371,Events Income,,Overdue,2026/01/21,04/02/2026,,200.0,20.0,220.0,0.0
INV-3093,CUST372,,,,28/02/2026,30/03/2026,,3850.0,385.0,4235.0,0.0
INV-3094,CUST372,Document Signing Revenue,,Open,22/03/2026,21/04/2026,,32.09,3.21,35.3,0.0
INV-3095,CUST372,Major Sponsorship,,Overdue,08/01/2026,07/02/2026,,7022.73,702.27,7725.0,0.0
INV-3096,CUST372,Document Signing Revenue,Direct Debit,Paid,20/01/2026,19/02/2026,15/2/2026,39.0,3.9,42.9,42.9
INV-3097,CUST372,Major Sponsorship,,Open,29/03/2026,28-Apr-2026,,7022.73,702.27,7725.0,0.0
INV-3098,CUST373,Membership Income,EFT,Paid,14/01/2026,13-Feb-2026,17/02/2026,3850.0,385.0,"$4,235.00","$4,235.00"
INV-3099,CUST373,Event Sponsorship,EFT,Paid,16/01/2026,15/02/2026,08/02/2026,3160.0,316.0,3476.0,3476.0
INV-3100,CUST373,Event Sponsorship,,Open,13/03/2026,12/04/2026,,2000.0,200.0,"$2,200.00",$0.00
INV-3101,CUST374,Membership Income,eft,Paid,05/01/2026,19/01/2026,24/01/2026,1300.0,130.0,1430.0,1430.0
INV-3102,CUST374,Major Sponsorship,credit card,Paid,03/01/2026,17/01/2026,18/01/2026,7022.73,702.27,7725.0,7725.0
INV-3103,CUST374,,Credit Card,Paid,14/03/2026,28/03/2026,28/03/2026,32.09,3.21,35.3,35.3
INV-3104,CUST374,Document Signing Revenue,,Overdue,12-Mar-2026,26/3/2026,,108.4,10.84,119.24,0.0
INV-3105,CUST374,Events Income,Direct Debit,Paid,03/02/2026,17/02/2026,22/02/2026,150.0,15.0,$165.00,$165.00
INV-3106,CUST374,Major Sponsorship,EFT,Paid,18/02/2026,04/03/2026,07/03/2026,3850.0,385.0,4235.0,4235.0
INV-3107,CUST375,Membership Income,EFT,Paid,23/01/2026,06/02/2026,07/02/2026,1300.0,130.0,"$1,430.00","$1,430.00"
INV-3108,CUST375,Sponsorship & Advertising,EFT,Paid,21/1/2026,04/02/2026,30/01/2026,395.0,39.5,434.5,434.5
INV-3109,CUST375,event sponsorship,,Open,20/03/2026,3/4/2026,,2000.0,200.0,2200.0,0.0
INV-3110,CUST375,Events Income,Credit Card,Paid,07/03/2026,21/03/2026,14/03/2026,387.62,38.76,426.38,426.38
INV-3111,CUST375,,BPAY,Paid,17/02/2026,03/03/2026,04/03/2026,200.0,20.0,220.0,220.0
INV-3112,CUST375,,,Open,30/03/2026,13/04/2026,,32.09,3.21,35.3,0.0
INV-3113,CUST375,Sponsorship & Advertising,Credit Card,Paid,26/02/2026,12/03/2026,03/03/2026,1276.33,127.63,1403.96,1403.96
INV-3114,CUST376,Membership Income,,Open,26/03/2026,25/04/2026,,2160.0,216.0,"$2,376.00",$0.00
INV-3115,CUST376,Sponsorship & Advertising,EFT,Paid,21/1/2026,20/02/2026,02/26/2026,1300.0,130.0,"$1,430.00","$1,430.00"
INV-3116,CUST376,Document Signing Revenue,,Overdue,09/02/2026,11/03/2026,,32.09,3.21,35.3,0.0
INV-3117,CUST376,,EFT,Paid,2026/01/31,2/3/2026,8/3/2026,3160.0,316.0,3476.0,3476.0
INV-3118,CUST376,Major Sponsorship,EFT,Paid,14/02/2026,16/03/2026,15/03/2026,3850.0,385.0,4235.0,4235.0
INV-3119,CUST376,Sponsorship & Advertising,,Open,14/03/2026,13/04/2026,,1300.0,130.0,"$1,430.00",$0.00
INV-3120,CUST376,Sponsorship & Advertising,Credit Card,Paid,23/01/2026,2026/02/22,04/03/2026,1300.0,130.0,1430.0,1430.0
INV-3121,CUST376,Major Sponsorship,,Open,08-Mar-2026,07-Apr-2026,,7022.73,702.27,7725.0,0.0
INV-3122,CUST377,Membership Income,Credit Card,Paid,16/02/2026,02/03/2026,15/03/2026,1300.0,130.0,1430.0,1430.0
INV-3123,CUST377,Document Signing Revenue,Direct Debit,Paid,24/01/2026,07/02/2026,20/02/2026,32.09,3.21,35.3,35.3
INV-3124,CUST377,Event Sponsorship,eft,,06/01/2026,20-Jan-2026,01/22/2026,2000.0,200.0,2200.0,2200.0
